Id,RevDate,RunKey,Route,SDispatch,SchedTrain,ActOrigin,ActDest,SchedOrigin,SchedDest,EOLDelay,TotalDelay,DelayCount,DelayCodes,PassDelay,PDelay,Locs,Exits,HPOT,LPOT,UPOT
579,15NOV2022,579,11,22:38,501,24,34,24,34,-6,,,,,,,128,6,6,6
580,15NOV2022,580,12,22:45,513,34,24,34,24,345,,,,,,,159,42,49,47
581,15NOV2022,581,3,22:47,203,43,40,43,40,659,469,1,LA,10,1.30277777777778,S50,244,197,228,224
582,15NOV2022,582,4,22:50,215,40,43,40,43,404,380,1,LA,2,0.211111111111111,R60,56,15,24,20
583,15NOV2022,583,13,22:52,303,47,48,47,48,67,,,,,,,3,,,
584,15NOV2022,584,2,22:59,303,48,18,48,18,641,511,1,AD,0.141388888888889,,K30,266,139,126,124
585,15NOV2022,585,1,23:01,317,48,48,18,48,1449,,1,ND,,,M10,,,,
586,15NOV2022,586,14,23:01,307,48,47,48,47,350,377,1,LA,15,1.57083333333333,Y10,15,,12,11
587,15NOV2022,587,11,23:08,505,24,34,24,34,80,,,,,,,35,7,3,
588,15NOV2022,588,12,23:15,517,34,24,34,24,172,,,,,,,154,1,6,1
589,15NOV2022,589,3,23:17,207,43,40,43,40,242,,,,,,,81,,2,1
590,15NOV2022,590,4,23:20,219,40,43,40,43,387,,,,,,,86,13,33,31
591,15NOV2022,591,13,23:22,307,47,48,47,48,-8,,,,,,,,,,
592,15NOV2022,592,2,23:29,307,48,18,48,18,153,,,,,,,230,6,6,2
593,15NOV2022,593,1,23:31,321,18,48,18,48,503,318,1,DH,6,57.2941666666667,K30,24,21,22,19
594,15NOV2022,594,14,23:31,311,48,47,48,47,190,,,,,,,7,,,
595,15NOV2022,595,11,23:38,509,24,34,24,34,319,311,1,DH,9,57.2941666666667,M10,28,15,18,17
596,15NOV2022,596,12,23:45,501,34,24,34,24,187,,,,,,,102,,1,
597,15NOV2022,597,3,23:47,211,43,40,43,40,578,,,,,,,44,21,35,32
598,15NOV2022,598,4,23:50,223,,,40,43,,,1,HL,,,R60,,,,
599,15NOV2022,599,13,23:52,311,47,48,47,48,17,,,,,,,,,,
600,15NOV2022,600,2,24:00,311,48,18,48,18,226,305,1,LD,45,3.8125,Y10,102,24,37,35
601,15NOV2022,601,11,24:00,513,24,34,24,34,321,,,,,,,19,,3,3
602,15NOV2022,602,14,24:01,313,,,48,47,,,1,HL,,,Y10,,,,
603,15NOV2022,603,1,24:10,325,18,48,18,48,1193,791,1,DH,7,57.2941666666667,W30,24,12,22,22
604,15NOV2022,604,11,24:20,517,24,34,24,34,270,,,,,,,17,,,
605,15NOV2022,605,12,24:30,505,34,24,34,24,681,,,,,,,23,13,14,14
606,15NOV2022,606,4,24:30,203,40,43,40,43,856,332,1,AD,0.0502777777777778,,K20,41,31,38,36
607,15NOV2022,607,14,24:31,317,,,48,47,,,1,HL,,,Y10,,,,
608,15NOV2022,608,14,25:01,321,48,47,48,47,639,566,1,LA,,,Y10,,,,
609,15NOV2022,609,1,04:42,301,15,48,15,48,748,347,2,LD ND,161,5.59055555555556,C60 M30,279,103,103,102
610,15NOV2022,610,6,04:45,119,34,43,34,43,19,,,,,,,83,,,
611,15NOV2022,611,5,04:46,103,7,34,7,34,244,,,,,,,156,5,4,4
612,15NOV2022,612,5,04:49,107,43,34,43,34,140,,,,,,,177,4,2,
613,15NOV2022,613,4,04:49,215,40,43,40,43,-20,,,,,,,39,,2,
614,15NOV2022,614,12,04:51,511,34,24,34,24,287,,,,,,,29,2,4,4
615,15NOV2022,615,6,04:56,113,8,43,8,43,190,,,,,,,5,,,
616,15NOV2022,616,2,04:57,317,48,18,48,18,438,355,1,LR,9,0.8875,C88,73,,7,7
617,15NOV2022,617,1,04:58,303,15,48,15,48,109,,,,,,,165,,13,7
618,15NOV2022,618,7,04:58,401,40,47,40,47,93,,,,,,,241,27,19,19
619,15NOV2022,619,3,04:59,201,7,40,7,40,239,,,,,,,35,,,
620,15NOV2022,620,11,04:59,501,24,34,24,34,123,,,,,,,170,8,5,2
621,15NOV2022,621,6,05:00,121,34,43,34,43,39,,,,,,,66,,3,
622,15NOV2022,622,1,05:00,305,18,48,18,48,247,,,,,,,450,,6,4
623,15NOV2022,623,3,05:00,205,43,40,43,40,151,,,,,,,68,1,2,
624,15NOV2022,624,5,05:02,105,7,34,7,34,2,,,,,,,98,1,2,1
625,15NOV2022,625,5,05:04,109,43,34,43,34,180,,,,,,,155,,1,
626,15NOV2022,626,3,05:04,203,9,40,9,40,122,,,,,,,76,,1,4
627,15NOV2022,627,4,05:05,217,40,43,40,43,103,,,,,,,63,13,17,14
628,15NOV2022,628,13,05:05,319,47,48,47,48,50,,,,,,,3,,,
629,15NOV2022,629,12,05:06,513,34,24,34,24,38,,,,,,,35,,1,1
630,15NOV2022,630,2,05:12,319,48,18,48,18,274,,,,,,,114,16,3,3
631,15NOV2022,631,7,05:13,403,40,47,40,47,-4,,,,,,,117,42,3,2
632,15NOV2022,632,6,05:14,123,34,43,34,43,38,,,,,,,55,,1,1
633,15NOV2022,633,6,05:14,115,8,43,8,43,-46,,,,,,,4,,1,
634,15NOV2022,634,11,05:14,503,24,34,24,34,20,,,,,,,108,,1,
635,15NOV2022,635,3,05:15,207,43,40,43,40,131,,,,,,,76,,1,
636,15NOV2022,636,1,05:16,307,18,48,18,48,223,,,,,,,410,,6,1
637,15NOV2022,637,4,05:17,211,8,43,8,43,-85,,,,,,,3,,1,
638,15NOV2022,638,5,05:19,111,43,34,43,34,44,,,,,,,164,,1,
639,15NOV2022,639,4,05:19,219,40,43,40,43,10,,,,,,,67,,3,3
640,15NOV2022,640,13,05:20,321,47,48,47,48,15,,,,,,,1,,,
641,15NOV2022,641,12,05:21,515,34,24,34,24,64,,,,,,,96,4,13,11
642,15NOV2022,642,2,05:27,321,48,18,48,18,196,,,,,,,99,,3,2
643,15NOV2022,643,7,05:28,405,40,47,40,47,153,,,,,,,157,,5,2
644,15NOV2022,644,6,05:29,117,8,43,8,43,-85,,,,,,,5,,,
645,15NOV2022,645,11,05:29,505,24,34,24,34,79,,,,,,,132,,2,
646,15NOV2022,646,1,05:30,309,18,48,18,48,102,,,,,,,470,,11,4
647,15NOV2022,647,3,05:30,209,43,40,43,40,173,,,,,,,127,,,2
648,15NOV2022,648,4,05:32,213,8,43,8,43,-103,,,,,,,3,,,
649,15NOV2022,649,5,05:34,113,43,34,43,34,27,,,,,,,246,,4,1
650,15NOV2022,650,4,05:35,221,40,43,40,43,-27,,,,,,,145,,6,
651,15NOV2022,651,13,05:35,323,47,48,47,48,46,,,,,,,1,,,
652,15NOV2022,652,12,05:37,517,34,24,34,24,73,,,,,,,106,,4,2
653,15NOV2022,653,2,05:42,323,48,18,48,18,203,,,,,,,166,,2,
654,15NOV2022,654,7,05:43,407,40,47,40,47,-17,,,,,,,212,,1,
655,15NOV2022,655,6,05:44,103,34,43,34,43,212,,,,,,,93,,,
656,15NOV2022,656,11,05:44,507,24,34,24,34,15,,,,,,,159,,3,
657,15NOV2022,657,1,05:45,311,18,48,18,48,69,,,,,,,817,15,19,13
658,15NOV2022,658,3,05:45,211,43,40,43,40,94,,,,,,,126,1,,
659,15NOV2022,659,5,05:49,115,43,34,43,34,126,,,,,,,324,4,5,4
660,15NOV2022,660,4,05:49,223,40,43,40,43,88,,,,,,,66,,3,1
661,15NOV2022,661,13,05:50,325,47,48,47,48,-60,,,,,,,3,,,
662,15NOV2022,662,12,05:51,519,34,24,34,24,43,,,,,,,100,,5,
663,15NOV2022,663,2,05:57,325,48,18,48,18,139,,,,,,,180,,6,
664,15NOV2022,664,7,05:58,409,40,47,40,47,-2,,,,,,,257,,6,1
665,15NOV2022,665,11,05:58,509,24,34,24,34,114,,,,,,,200,,5,
666,15NOV2022,666,6,06:00,105,34,43,34,43,-26,,,,,,,132,,6,
667,15NOV2022,667,3,06:00,213,43,40,43,40,77,,,,,,,160,,2,1
668,15NOV2022,668,8,06:03,421,47,40,47,40,190,,,,,,,153,18,1,
669,15NOV2022,669,5,06:04,117,43,34,43,34,45,,,,,,,409,,7,4
670,15NOV2022,670,4,06:04,201,40,43,40,43,20,,,,,,,107,,4,3
671,15NOV2022,671,12,06:06,501,34,24,34,24,127,,,,,,,108,,4,
672,15NOV2022,672,13,06:09,401,47,48,47,48,2,,,,,,,8,,,
673,15NOV2022,673,2,06:12,301,48,18,48,18,27,,,,,,,173,,4,
674,15NOV2022,674,7,06:13,411,40,47,40,47,-8,,,,,,,340,,6,6
675,15NOV2022,675,11,06:13,511,24,34,24,34,80,,,,,,,244,,3,
676,15NOV2022,676,6,06:15,107,34,43,34,43,-18,,,,,,,117,,,
677,15NOV2022,677,1,06:15,315,18,48,18,48,215,313,1,LR,790,73.075,K20,1044,457,411,408
678,15NOV2022,678,3,06:15,215,43,40,43,40,101,,,,,,,194,1,3,2
679,15NOV2022,679,8,06:18,423,47,40,47,40,31,,,,,,,155,,2,
680,15NOV2022,680,5,06:19,119,43,34,43,34,32,,,,,,,428,,10,5
681,15NOV2022,681,4,06:19,203,40,43,40,43,-36,,,,,,,66,,4,2
682,15NOV2022,682,12,06:22,503,34,24,34,24,56,,,,,,,172,,2,
683,15NOV2022,683,13,06:24,403,47,48,47,48,25,,,,,,,1,,,
684,15NOV2022,684,14,06:26,401,48,47,48,47,-3,,,,,,,,,1,1
685,15NOV2022,685,2,06:27,303,48,18,48,18,4,,,,,,,264,,4,2
686,15NOV2022,686,7,06:28,413,40,47,40,47,10,,,,,,,439,,4,1
687,15NOV2022,687,11,06:28,513,24,34,24,34,120,,,,,,,261,,5,
688,15NOV2022,688,6,06:29,101,,,8,43,,,1,HL,,,A80,,,,
689,15NOV2022,689,6,06:30,109,34,7,34,43,,,1,OL,8,,A70,75,,1,1
690,15NOV2022,690,,,,,,,,,,,,,,,,,,
691,15NOV2022,691,1,06:30,317,18,48,18,48,235,307,1,LR,53,4.51972222222222,Y10,826,5,21,4
692,15NOV2022,692,3,06:30,217,43,40,43,40,53,,,,,,,239,1,3,4
693,15NOV2022,693,8,06:33,401,47,40,47,40,57,,,,,,,165,3,5,2
694,15NOV2022,694,4,06:34,205,40,43,40,43,45,,,,,,,231,16,49,43
695,15NOV2022,695,5,06:34,121,43,34,43,34,56,,,,,,,555,,6,4
696,15NOV2022,696,12,06:37,505,34,24,34,24,36,,,,,,,134,,2,1
697,15NOV2022,697,13,06:39,405,47,48,47,48,42,,,,,,,5,,,
698,15NOV2022,698,14,06:41,403,48,47,48,47,10,,,,,,,2,,,
699,15NOV2022,699,2,06:42,305,48,18,48,18,324,321,1,DH,69,57.2941666666667,C30,310,64,64,61
700,15NOV2022,700,7,06:43,415,40,47,40,47,-3,,,,,,,477,,13,6
701,15NOV2022,701,11,06:43,515,24,34,24,34,111,,,,,,,367,,10,
702,15NOV2022,702,6,06:45,111,34,43,34,43,73,,,,,,,193,,6,1
703,15NOV2022,703,1,06:45,319,18,48,18,48,360,,,,,,,1150,603,676,651
704,15NOV2022,704,3,06:45,219,43,40,43,40,81,,,,,,,327,1,7,
705,15NOV2022,705,8,06:48,403,47,40,47,40,28,,,,,,,226,1,9,1
706,15NOV2022,706,5,06:49,123,43,34,43,34,53,,,,,,,596,1,6,
707,15NOV2022,707,4,06:49,207,40,43,40,43,121,,,,,,,165,,11,2
708,15NOV2022,708,12,06:51,507,34,24,34,24,67,,,,,,,158,,7,2
709,15NOV2022,709,13,06:54,407,47,48,47,48,122,,,,,,,2,,,
710,15NOV2022,710,14,06:56,405,48,47,48,47,11,,,,,,,1,,,
711,15NOV2022,711,2,06:57,307,48,18,48,18,67,,,,,,,367,,5,3
712,15NOV2022,712,7,06:58,417,40,47,40,47,37,,,,,,,624,,11,3
713,15NOV2022,713,11,06:58,517,24,34,24,34,140,,,,,,,453,,7,
714,15NOV2022,714,6,07:00,113,34,43,34,43,-29,,,,,,,235,,2,
715,15NOV2022,715,1,07:00,321,18,48,18,48,180,,,,,,,1056,,20,7
716,15NOV2022,716,3,07:00,221,43,40,43,40,96,,,,,,,347,2,6,3
717,15NOV2022,717,8,07:03,405,47,40,47,40,22,,,,,,,272,1,4,2
718,15NOV2022,718,4,07:04,209,40,43,40,43,277,,,,,,,240,98,136,124
719,15NOV2022,719,5,07:04,101,43,34,43,34,336,,,,,,,721,364,423,393
720,15NOV2022,720,12,07:06,509,34,24,34,24,48,,,,,,,193,,4,
721,15NOV2022,721,13,07:09,409,47,48,47,48,206,,,,,,,6,,,
722,15NOV2022,722,14,07:11,407,48,47,48,47,133,,,,,,,4,,,
723,15NOV2022,723,2,07:12,309,48,18,48,18,76,,,,,,,462,,8,4
724,15NOV2022,724,7,07:13,419,40,47,40,47,556,505,1,LR,68,9.31222222222222,W30,581,4,83,68
725,15NOV2022,725,11,07:13,519,24,34,24,34,143,,,,,,,428,,10,
726,15NOV2022,726,6,07:15,115,34,43,34,43,-29,,,,,,,268,,5,1
727,15NOV2022,727,1,07:15,323,18,48,18,48,220,,,,,,,1442,778,703,674
728,15NOV2022,728,3,07:15,223,43,40,43,40,170,,,,,,,318,,2,1
729,15NOV2022,729,8,07:18,407,47,40,47,40,2,,,,,,,378,,8,
730,15NOV2022,730,5,07:19,103,43,34,43,34,262,,,,,,,546,,6,1
731,15NOV2022,731,4,07:19,211,40,43,40,43,-31,,,,,,,204,,4,5
732,15NOV2022,732,12,07:21,511,34,24,34,24,187,,,,,,,242,,10,4
733,15NOV2022,733,13,07:24,411,47,48,47,48,40,,,,,,,1,,,
734,15NOV2022,734,14,07:26,409,48,47,48,47,-2,,,,,,,4,,,
735,15NOV2022,735,2,07:27,311,48,18,48,18,111,,,,,,,513,,8,1
736,15NOV2022,736,7,07:28,421,40,47,40,47,312,,,,,,,597,,34,29
737,15NOV2022,737,11,07:28,501,24,34,24,34,352,336,1,AD,0.0997222222222222,,A10,407,185,251,230
738,15NOV2022,738,6,07:30,117,34,43,34,43,291,326,1,AD,0.0105555555555556,,A30,365,96,90,83
739,15NOV2022,739,1,07:30,325,18,48,18,48,192,,,,,,,1330,1,58,47
740,15NOV2022,740,3,07:30,201,43,40,43,40,110,,,,,,,333,7,3,4
741,15NOV2022,741,8,07:33,409,47,40,47,40,74,,,,,,,305,,9,
742,15NOV2022,742,5,07:34,105,43,34,43,34,50,673,2,ED LR,34,5.98777777777778,S50 S40,565,2,9,4
743,15NOV2022,743,4,07:34,213,40,43,40,43,274,334,1,AD,0.108055555555556,,K10,218,47,82,80
744,15NOV2022,744,12,07:36,513,34,24,34,24,223,,,,,,,314,,11,5
745,15NOV2022,745,13,07:39,413,47,48,47,48,24,,,,,,,3,,,
746,15NOV2022,746,14,07:41,411,48,47,48,47,-6,,,,,,,3,,,
747,15NOV2022,747,2,07:42,313,48,18,48,18,93,,,,,,,628,,8,1
748,15NOV2022,748,7,07:43,423,40,47,40,47,45,,,,,,,607,,18,9
749,15NOV2022,749,11,07:43,503,24,34,24,34,155,381,1,DH,374,57.2941666666667,A40,603,53,50,46
750,15NOV2022,750,6,07:45,119,34,43,34,43,202,,,,,,,248,,15,2
751,15NOV2022,751,1,07:45,301,18,48,18,48,334,335,2,ND LR,2020,88.9361111111111,K10 M10,1266,847,705,665
752,15NOV2022,752,3,07:45,203,43,40,43,40,88,,,,,,,315,,7,2
753,15NOV2022,753,8,07:48,411,47,40,47,40,26,,,,,,,469,,5,1
754,15NOV2022,754,5,07:49,107,43,34,43,34,64,,,,,,,550,14,7,2
755,15NOV2022,755,4,07:49,215,40,41,40,43,,,1,OL,12,,S20,204,80,103,94
756,15NOV2022,756,,,,,,,,,,,,,,,,,,
757,15NOV2022,757,12,07:51,515,34,24,34,24,68,,,,,,,196,,3,
758,15NOV2022,758,13,07:54,415,47,48,47,48,21,,,,,,,3,,,
759,15NOV2022,759,14,07:56,413,48,47,48,47,-13,,,,,,,3,,1,1
760,15NOV2022,760,2,07:57,315,48,18,48,18,24,,,,,,,571,,7,1
761,15NOV2022,761,7,07:58,401,40,47,40,47,117,,,,,,,682,,10,4
762,15NOV2022,762,11,07:58,505,24,34,24,34,113,,,,,,,474,,1,
763,15NOV2022,763,6,08:00,121,34,9,34,43,,,1,OL,15,,A90,249,,9,2
764,15NOV2022,764,,,,,,,,,,,,,,,,,,
765,15NOV2022,765,1,08:00,303,18,48,18,48,95,,,,,,,1131,,26,6
766,15NOV2022,766,3,08:00,205,43,40,43,40,72,,,,,,,245,,6,1
767,15NOV2022,767,8,08:03,413,47,40,47,40,78,,,,,,,355,2,10,1
768,15NOV2022,768,4,08:04,217,40,43,40,43,729,828,2,AD AD,0.186944444444444,,K20 S40,231,84,119,107
769,15NOV2022,769,5,08:04,109,43,34,43,34,58,,,,,,,595,51,52,34
770,15NOV2022,770,12,08:06,517,34,24,34,24,59,,,,,,,208,2,10,3
771,15NOV2022,771,13,08:09,417,47,48,47,48,24,,,,,,,4,,,
772,15NOV2022,772,14,08:11,415,48,47,48,47,17,,,,,,,4,,1,1
773,15NOV2022,773,2,08:12,317,48,18,48,18,11,,,,,,,467,18,7,1
774,15NOV2022,774,7,08:13,403,40,47,40,47,4,,,,,,,754,,22,4
775,15NOV2022,775,11,08:13,507,24,34,24,34,85,,,,,,,430,,7,
776,15NOV2022,776,6,08:15,123,34,43,34,43,268,,,,,,,244,6,35,8
777,15NOV2022,777,1,08:15,305,18,48,18,48,158,,,,,,,1245,148,295,241
778,15NOV2022,778,3,08:15,207,43,40,43,40,93,,,,,,,223,,4,
779,15NOV2022,779,8,08:18,415,47,40,47,40,70,,,,,,,557,2,15,9
780,15NOV2022,780,5,08:19,111,43,34,43,34,663,1181,4,ED LR AD AD,23.1686111111111,2.77277777777778,S50 S40 A90 M16,503,329,306,277
781,15NOV2022,781,4,08:19,219,40,43,40,43,330,303,1,LR,25,2.13888888888889,S20,203,16,26,22
782,15NOV2022,782,12,08:21,519,34,24,34,24,44,,,,,,,202,,6,5
783,15NOV2022,783,13,08:24,419,47,48,47,48,726,697,1,LA,3,0.580833333333333,W40,2,,2,2
784,15NOV2022,784,14,08:26,417,48,47,48,47,502,473,1,LR,7,0.919722222222222,W40,7,,7,7
785,15NOV2022,785,2,08:27,319,48,18,48,18,199,326,1,CD,400,14.0911111111111,M20,461,107,109,88
786,15NOV2022,786,7,08:28,405,,,40,47,,,1,HL,,,R60,,,,
787,15NOV2022,787,11,08:28,509,24,34,24,34,81,,,,,,,368,,8,
788,15NOV2022,788,6,08:30,101,34,43,34,43,597,505,1,DH,53,57.2941666666667,M16,234,39,46,41
789,15NOV2022,789,1,08:30,307,18,48,18,48,73,,,,,,,883,,24,9
790,15NOV2022,790,3,08:30,209,43,40,43,40,124,,,,,,,169,1,3,
791,15NOV2022,791,8,08:33,417,47,40,47,40,402,381,1,LD,87,9.2075,W40,399,134,164,149
792,15NOV2022,792,4,08:34,221,40,43,40,43,290,,,,,,,273,110,108,95
793,15NOV2022,793,5,08:34,113,43,30,43,34,,,1,OL,21,,M50,221,5,5,
794,15NOV2022,794,,,,,,,,,,,,,,,,,,
795,15NOV2022,795,12,08:36,501,34,24,34,24,432,312,1,LR,47,4.26916666666667,M16,163,50,59,52
796,15NOV2022,796,13,08:39,421,47,48,47,48,375,375,1,AD,0.03,,Y10,2,,2,1
797,15NOV2022,797,14,08:41,419,,,48,47,,,1,HL,,,Y10,,,,
798,15NOV2022,798,2,08:42,321,48,18,48,18,137,,,,,,,186,,10,12
799,15NOV2022,799,7,08:43,407,40,47,40,47,25,,,,,,,585,85,69,60
800,15NOV2022,800,11,08:43,511,24,34,24,34,435,313,1,AD,0.0933333333333333,,M16,249,165,170,159
801,15NOV2022,801,6,08:45,103,34,43,34,43,320,,,,,,,319,2,19,11
802,15NOV2022,802,1,08:45,309,18,48,18,48,361,333,1,CD,166,7.59027777777778,M60,593,34,69,48
803,15NOV2022,803,3,08:45,211,43,40,43,40,93,,,,,,,172,19,26,20
804,15NOV2022,804,8,08:48,419,,,47,40,,,1,HL,,,W40,,,,
805,15NOV2022,805,5,08:49,115,43,34,43,34,181,124,1,DH,32,57.2941666666667,A90,236,,4,2
806,15NOV2022,806,4,08:49,223,40,43,40,43,253,,,,,,,115,2,7,2
807,15NOV2022,807,12,08:51,503,34,24,34,24,74,,,,,,,183,,9,1
808,15NOV2022,808,13,08:54,423,47,48,47,48,115,,,,,,,8,,,
809,15NOV2022,809,14,08:56,421,48,47,48,47,29,,,,,,,3,,3,3
810,15NOV2022,810,2,08:57,323,48,18,48,18,125,,,,,,,350,23,70,57
811,15NOV2022,811,7,08:58,409,40,47,40,47,204,,,,,,,385,150,180,170
812,15NOV2022,812,11,08:58,513,24,34,24,34,346,340,1,DH,23,57.2941666666667,M50,208,6,22,18
813,15NOV2022,813,6,09:00,105,34,43,34,43,33,,,,,,,178,,3,2
814,15NOV2022,814,1,09:00,311,18,48,18,48,215,,,,,,,441,6,15,9
815,15NOV2022,815,3,09:00,213,43,41,43,40,,,1,OL,2,,S20,,,,
816,15NOV2022,816,,,,,,,,,,,,,,,,,,
817,15NOV2022,817,8,09:03,421,47,40,47,40,-2,,,,,,,254,93,37,33
818,15NOV2022,818,4,09:04,201,40,43,40,43,-17,,,,,,,80,,2,1
819,15NOV2022,819,5,09:04,117,43,34,43,34,549,,1,ND,26,,S40,180,81,82,45
820,15NOV2022,820,12,09:06,505,34,24,34,24,58,,,,,,,205,,6,2
821,15NOV2022,821,13,09:09,401,47,48,47,48,92,,,,,,,4,,,
822,15NOV2022,822,14,09:11,423,48,47,48,47,8,,,,,,,4,,4,2
823,15NOV2022,823,2,09:12,325,48,18,48,18,40,,,,,,,254,,10,3
824,15NOV2022,824,7,09:13,411,40,47,40,47,122,,,,,,,401,,10,
825,15NOV2022,825,11,09:13,515,24,34,24,34,77,,,,,,,261,,3,
826,15NOV2022,826,6,09:15,107,34,43,34,43,62,,,,,,,201,6,6,
827,15NOV2022,827,1,09:15,313,18,48,18,48,87,,,,,,,453,,17,7
828,15NOV2022,828,3,09:15,215,43,40,43,40,80,410,2,ED LR,10,1.13888888888889,S50 S40,152,1,10,5
829,15NOV2022,829,8,09:18,423,47,40,47,40,18,,,,,,,232,,10,1
830,15NOV2022,830,5,09:19,119,43,34,43,34,145,334,1,DH,34,57.2941666666667,S40,202,,30,20
831,15NOV2022,831,4,09:19,203,40,43,40,43,3,,,,,,,96,,2,2
832,15NOV2022,832,12,09:21,507,34,24,34,24,71,,,,,,,125,,,
833,15NOV2022,833,13,09:24,403,47,48,47,48,127,,,,,,,,,,
834,15NOV2022,834,14,09:26,401,48,47,48,47,-3,,,,,,,8,,1,
835,15NOV2022,835,2,09:27,301,48,18,48,18,52,,,,,,,242,6,7,2
836,15NOV2022,836,7,09:28,413,40,47,40,47,-18,,,,,,,323,,7,3
837,15NOV2022,837,11,09:28,517,24,34,24,34,5,,,,,,,181,51,78,67
838,15NOV2022,838,6,09:30,109,34,43,34,43,105,,,,,,,180,,,
839,15NOV2022,839,1,09:30,315,18,48,18,48,214,,,,,,,372,,6,1
840,15NOV2022,840,3,09:30,217,43,40,43,40,315,541,1,LD,11,1.65305555555556,S50,134,60,64,53
841,15NOV2022,841,8,09:33,401,47,40,47,40,203,,,,,,,165,,13,8
842,15NOV2022,842,5,09:34,121,43,34,43,34,43,894,2,ED LR,14,3.44944444444444,S50 S40,179,1,11,6
843,15NOV2022,843,4,09:34,205,40,43,40,43,-10,,,,,,,106,,7,2
844,15NOV2022,844,12,09:36,509,34,24,34,24,57,,,,,,,137,2,9,2
845,15NOV2022,845,13,09:39,405,,,47,48,,,1,HL,,,W40,,,,
846,15NOV2022,846,14,09:41,403,48,47,48,47,-8,,,,,,,2,,1,1
847,15NOV2022,847,2,09:42,303,48,18,48,18,392,330,1,CD,141,6.35,M90,192,95,93,83
848,15NOV2022,848,7,09:43,415,40,47,40,47,8,,,,,,,238,1,5,1
849,15NOV2022,849,11,09:43,519,24,34,24,34,195,,,,,,,128,,6,1
850,15NOV2022,850,6,09:53,111,31,43,34,43,-39,,1,CL,30,,M60,113,1,,
851,15NOV2022,851,,,,,,,,,,,,,,,,,,
852,15NOV2022,852,1,09:45,317,18,48,18,48,234,,,,,,,322,,5,1
853,15NOV2022,853,3,09:45,219,43,40,43,40,367,,,,,,,107,,6,2
854,15NOV2022,854,8,09:48,403,47,40,47,40,107,,,,,,,184,3,46,3
855,15NOV2022,855,5,09:49,123,43,34,43,34,258,326,1,AD,0.0422222222222222,,S20,160,86,85,70
856,15NOV2022,856,4,09:49,207,40,43,40,43,-34,,,,,,,86,,2,
857,15NOV2022,857,12,09:51,511,34,24,34,24,219,321,1,LD,14,1.24833333333333,M90,172,,17,10
858,15NOV2022,858,13,09:54,407,47,48,47,48,215,,,,,,,11,,6,6
859,15NOV2022,859,14,09:56,405,,,48,47,,,1,HL,,,Y10,,,,
860,15NOV2022,860,2,09:57,305,48,17,48,18,,506,2,DH OL,74,57.2941666666667,K30 C80,172,43,52,43
861,15NOV2022,861,,,,,,,,,,,,,,,,,,
862,15NOV2022,862,7,09:58,417,40,47,40,47,31,,,,,,,215,,11,5
863,15NOV2022,863,11,09:58,501,24,34,24,34,352,314,1,LR,7,0.610555555555556,M90,130,,16,7
